			0		
20191119121	7,8,3,4,1,10,9,6,5,2	2019-11-19 23:09:00	55	大,大,小,小,小,大,大,大,小,小	单,双,单,双,单,双,单,双,单,双
20191119122	10,3,9,1,7,4,6,5,8,2	2019-11-19 23:14:00	55	大,小,大,小,大,小,大,小,大,小	双,单,单,单,单,双,双,单,双,双
20191119123	9,1,2,6,5,4,8,10,7,3	2019-11-19 23:19:00	55	大,小,小,大,小,小,大,大,大,小	单,单,双,双,单,双,双,双,单,单
20191119124	6,7,4,1,2,10,3,8,9,5	2019-11-19 23:24:00	55	大,大,小,小,小,大,小,大,大,小	双,单,双,单,双,双,单,双,单,单
20191119125	6,5,9,8,10,1,7,4,2,3	2019-11-19 23:29:00	55	大,小,大,大,大,小,大,小,小,小	双,单,单,双,双,单,单,双,双,单
20191119126	6,4,2,1,5,9,3,8,10,7	2019-11-19 23:34:00	55	大,小,小,小,小,大,小,大,大,大	双,双,双,单,单,单,单,双,双,单
20191119127	5,4,6,7,1,2,9,3,10,8	2019-11-19 23:39:00	55	小,小,大,大,小,小,大,小,大,大	单,双,双,单,单,双,单,单,双,双
20191119128	3,7,9,4,6,2,1,10,8,5	2019-11-19 23:44:00	55	小,大,大,小,大,小,小,大,大,小	单,单,单,双,双,双,单,双,双,单
20191119129	4,8,3,9,5,7,6,1,2,10	2019-11-19 23:49:00	55	小,大,小,大,小,大,大,小,小,大	双,双,单,单,单,单,双,单,双,双
20191119130	6,5,2,3,9,10,4,1,7,8	2019-11-19 23:54:00	55	大,小,小,小,大,大,小,小,大,大	双,单,双,单,单,双,双,单,单,双
20191119131	6,2,4,7,5,8,10,1,3,9	2019-11-19 23:59:00	55	大,小,小,大,小,大,大,小,小,大	双,双,双,单,单,双,双,单,单,单
20191119132	9,1,3,5,8,6,10,2,7,4	2019-11-20 00:04:00	55	大,小,小,小,大,大,大,小,大,小	单,单,单,单,双,双,双,双,单,双
20191119133	3,2,10,7,1,9,5,8,4,6	2019-11-20 00:09:00	55	小,小,大,大,小,大,小,大,小,大	单,双,双,单,单,单,单,双,双,双
20191119134	2,5,10,4,7,6,8,9,3,1	2019-11-20 00:14:00	55	小,小,大,小,大,大,大,大,小,小	双,单,双,双,单,双,双,单,单,单
20191119135	5,4,3,8,10,1,9,7,6,2	2019-11-20 00:19:00	55	小,小,小,大,大,小,大,大,大,小	单,双,单,双,双,单,单,单,双,双
20191119136	6,7,3,1,9,2,5,4,10,8	2019-11-20 00:24:00	55	大,大,小,小,大,小,小,小,大,大	双,单,单,单,单,双,单,双,双,双
20191119137	9,7,8,6,10,5,1,4,2,3	2019-11-20 00:29:00	55	大,大,大,大,大,小,小,小,小,小	单,单,双,双,双,单,单,双,双,单
20191119138	4,6,3,2,8,5,9,1,7,10	2019-11-20 00:34:00	55	小,大,小,小,大,小,大,小,大,大	双,双,单,双,双,单,单,单,单,双
20191119139	4,8,6,10,1,5,7,3,9,2	2019-11-20 00:39:00	55	小,大,大,大,小,小,大,小,大,小	双,双,双,双,单,单,单,单,单,双
20191119140	1,7,8,5,2,9,10,3,4,6	2019-11-20 00:44:00	55	小,大,大,小,小,大,大,小,小,大	单,单,双,单,双,单,双,单,双,双
20191119141	9,1,2,5,10,6,4,3,8,7	2019-11-20 00:49:00	55	大,小,小,小,大,大,小,小,大,大	单,单,双,单,双,双,双,单,双,单
20191119142	5,10,9,2,1,4,8,3,7,6	2019-11-20 00:54:00	55	小,大,大,小,小,小,大,小,大,大	单,双,单,双,单,双,双,单,单,双
20191119143	9,7,5,1,10,3,2,4,8,6	2019-11-20 00:59:00	55	大,大,小,小,大,小,小,小,大,大	单,单,单,单,双,单,双,双,双,双
20191119144	9,8,5,10,4,7,1,6,2,3	2019-11-20 01:04:00	55	大,大,小,大,小,大,小,大,小,小	单,双,单,双,双,单,单,双,双,单
20191119145	10,5,2,7,3,4,8,1,6,9	2019-11-20 01:09:00	55	大,小,小,大,小,小,大,小,大,大	双,单,双,单,单,双,双,单,双,单
20191119146	2,9,6,5,1,3,4,10,7,8	2019-11-20 01:14:00	55	小,大,大,小,小,小,小,大,大,大	双,单,双,单,单,单,双,双,单,双
20191119147	4,3,6,2,10,7,8,5,1,9	2019-11-20 01:19:00	55	小,小,大,小,大,大,大,小,小,大	双,单,双,双,双,单,双,单,单,单
20191119148	6,10,1,7,3,2,9,8,4,5	2019-11-20 01:24:00	55	大,大,小,大,小,小,大,大,小,小	双,双,单,单,单,双,单,双,双,单
20191119149	1,2,7,9,8,10,4,3,6,5	2019-11-20 01:29:00	55	小,小,大,大,大,大,小,小,大,小	单,双,单,单,双,双,双,单,双,单
20191119150	3,2,8,10,9,1,6,4,7,5	2019-11-20 01:34:00	55	小,小,大,大,大,小,大,小,大,小	单,双,双,双,单,单,双,双,单,单
20191119151	5,4,7,2,3,1,9,8,6,10	2019-11-20 01:39:00	55	小,小,大,小,小,小,大,大,大,大	单,双,单,双,单,单,单,双,双,双
20191119152	1,5,10,7,6,9,3,8,2,4	2019-11-20 01:44:00	55	小,小,大,大,大,大,小,大,小,小	单,单,双,单,双,单,单,双,双,双
20191119153	2,4,7,1,9,6,10,3,5,8	2019-11-20 01:49:00	55	小,小,大,小,大,大,大,小,小,大	双,双,单,单,单,双,双,单,单,双
20191119154	8,4,2,1,3,9,5,7,6,10	2019-11-20 01:54:00	55	大,小,小,小,小,大,小,大,大,大	双,双,双,单,单,单,单,单,双,双
20191119155	6,8,5,10,1,9,7,3,2,4	2019-11-20 01:59:00	55	大,大,小,大,小,大,大,小,小,小	双,双,单,双,单,单,单,单,双,双
20191119156	9,8,5,3,6,10,4,1,2,7	2019-11-20 02:04:00	55	大,大,小,小,大,大,小,小,小,大	单,双,单,单,双,双,双,单,双,单
20191119157	8,9,5,3,7,1,6,2,4,10	2019-11-20 02:09:00	55	大,大,小,小,大,小,大,小,小,大	双,单,单,单,单,单,双,双,双,双
20191119158	3,6,8,4,10,2,5,1,9,7	2019-11-20 02:14:00	55	小,大,大,小,大,小,小,小,大,大	单,双,双,双,双,双,单,单,单,单
20191119159	4,7,5,3,1,2,6,10,9,8	2019-11-20 02:19:00	55	小,大,小,小,小,小,大,大,大,大	双,单,单,单,单,双,双,双,单,双
20191119160	8,5,9,3,7,10,4,1,6,2	2019-11-20 02:24:00	55	大,小,大,小,大,大,小,小,大,小	双,单,单,单,单,双,双,单,双,双
20191119161	5,1,6,9,7,8,10,4,2,3	2019-11-20 02:29:00	55	小,小,大,大,大,大,大,小,小,小	单,单,双,单,单,双,双,双,双,单
20191119162	8,5,3,4,7,10,9,2,6,1	2019-11-20 02:34:00	55	大,小,小,小,大,大,大,小,大,小	双,单,单,双,单,双,单,双,双,单
20191119163	2,4,1,6,9,8,10,5,3,7	2019-11-20 02:39:00	55	小,小,小,大,大,大,大,小,小,大	双,双,单,双,单,双,双,单,单,单
20191119164	2,3,10,6,8,5,4,9,7,1	2019-11-20 02:44:00	55	小,小,大,大,大,小,小,大,大,小	双,单,双,双,双,单,双,单,单,单
20191119165	5,3,8,1,9,2,10,7,6,4	2019-11-20 02:49:00	55	小,小,大,小,大,小,大,大,大,小	单,单,双,单,单,双,双,单,双,双
20191119166	2,8,5,6,3,1,4,9,7,10	2019-11-20 02:54:00	55	小,大,小,大,小,小,小,大,大,大	双,双,单,双,单,单,双,单,单,双
20191119167	9,6,1,7,5,8,10,4,2,3	2019-11-20 02:59:00	55	大,大,小,大,小,大,大,小,小,小	单,双,单,单,单,双,双,双,双,单
20191119168	9,5,7,8,6,10,3,2,4,1	2019-11-20 03:04:00	55	大,小,大,大,大,大,小,小,小,小	单,单,单,双,双,双,单,双,双,单
20191119169	3,10,9,8,5,7,1,6,4,2	2019-11-20 03:09:00	55	小,大,大,大,小,大,小,大,小,小	单,双,单,双,单,单,单,双,双,双
20191119170	2,1,3,9,4,10,8,5,7,6	2019-11-20 03:14:00	55	小,小,小,大,小,大,大,小,大,大	双,单,单,单,双,双,双,单,单,双
20191119171	4,7,6,5,10,8,2,3,9,1	2019-11-20 03:19:00	55	小,大,大,小,大,大,小,小,大,小	双,单,双,单,双,双,双,单,单,单
20191119172	5,2,1,10,7,8,3,6,9,4	2019-11-20 03:24:00	55	小,小,小,大,大,大,小,大,大,小	单,双,单,双,单,双,单,双,单,双
20191119173	1,9,4,5,6,8,10,3,2,7	2019-11-20 03:29:00	55	小,大,小,小,大,大,大,小,小,大	单,单,双,单,双,双,双,单,双,单
20191119174	1,6,8,9,2,7,10,4,3,5	2019-11-20 03:34:00	55	小,大,大,大,小,大,大,小,小,小	单,双,双,单,双,单,双,双,单,单
20191119175	1,4,8,10,7,9,2,5,3,6	2019-11-20 03:39:00	55	小,小,大,大,大,大,小,小,小,大	单,双,双,双,单,单,双,单,单,双
20191119176	6,1,2,10,8,4,3,5,7,9	2019-11-20 03:44:00	55	大,小,小,大,大,小,小,小,大,大	双,单,双,双,双,双,单,单,单,单
20191119177	4,7,5,3,1,2,9,6,8,10	2019-11-20 03:49:00	55	小,大,小,小,小,小,大,大,大,大	双,单,单,单,单,双,单,双,双,双
20191119178	8,3,5,4,6,1,10,7,9,2	2019-11-20 03:54:00	55	大,小,小,小,大,小,大,大,大,小	双,单,单,双,双,单,双,单,单,双
20191119179	7,1,2,10,9,3,8,5,4,6	2019-11-20 03:59:00	55	大,小,小,大,大,小,大,小,小,大	单,单,双,双,单,单,双,单,双,双
20191119180	4,10,3,7,1,2,9,8,6,5	2019-11-20 04:04:00	55	小,大,小,大,小,小,大,大,大,小	双,双,单,单,单,双,单,双,双,单
20191120001	5,9,8,6,3,7,1,4,2,10	2019-11-20 13:09:00	55	小,大,大,大,小,大,小,小,小,大	单,单,双,双,单,单,单,双,双,双
20191120002	1,4,8,2,10,7,5,6,3,9	2019-11-20 13:14:00	55	小,小,大,小,大,大,小,大,小,大	单,双,双,双,双,单,单,双,单,单
20191120003	1,9,8,4,3,2,5,10,7,6	2019-11-20 13:19:00	55	小,大,大,小,小,小,小,大,大,大	单,单,双,双,单,双,单,双,单,双
20191120004	2,9,8,3,6,4,1,5,10,7	2019-11-20 13:24:00	55	小,大,大,小,大,小,小,小,大,大	双,单,双,单,双,双,单,单,双,单
20191120005	3,7,9,5,2,4,6,10,8,1	2019-11-20 13:29:00	55	小,大,大,小,小,小,大,大,大,小	单,单,单,单,双,双,双,双,双,单
20191120006	3,8,4,6,5,7,10,1,9,2	2019-11-20 13:34:00	55	小,大,小,大,小,大,大,小,大,小	单,双,双,双,单,单,双,单,单,双
20191120007	1,5,2,6,3,4,7,8,9,10	2019-11-20 13:39:00	55	小,小,小,大,小,小,大,大,大,大	单,单,双,双,单,双,单,双,单,双
20191120008	5,1,7,10,9,6,2,4,8,3	2019-11-20 13:44:00	55	小,小,大,大,大,大,小,小,大,小	单,单,单,双,单,双,双,双,双,单
20191120009	5,4,10,2,6,8,7,1,3,9	2019-11-20 13:49:00	55	小,小,大,小,大,大,大,小,小,大	单,双,双,双,双,双,单,单,单,单
20191120010	9,2,6,1,10,4,7,3,5,8	2019-11-20 13:54:00	55	大,小,大,小,大,小,大,小,小,大	单,双,双,单,双,双,单,单,单,双
20191120011	3,2,8,5,1,10,9,6,7,4	2019-11-20 13:59:00	55	小,小,大,小,小,大,大,大,大,小	单,双,双,单,单,双,单,双,单,双
20191120012	10,8,5,7,9,3,1,2,6,4	2019-11-20 14:04:00	55	大,大,小,大,大,小,小,小,大,小	双,双,单,单,单,单,单,双,双,双
20191120013	3,6,5,10,2,1,9,4,7,8	2019-11-20 14:09:00	55	小,大,小,大,小,小,大,小,大,大	单,双,单,双,双,单,单,双,单,双
20191120014	5,6,8,9,2,3,4,1,10,7	2019-11-20 14:14:00	55	小,大,大,大,小,小,小,小,大,大	单,双,双,单,双,单,双,单,双,单
20191120015	8,10,7,1,4,3,2,9,5,6	2019-11-20 14:19:00	55	大,大,大,小,小,小,小,大,小,大	双,双,单,单,双,单,双,单,单,双
20191120016	7,1,3,9,8,4,10,5,6,2	2019-11-20 14:24:00	55	大,小,小,大,大,小,大,小,大,小	单,单,单,单,双,双,双,单,双,双
20191120017	4,10,1,9,7,3,8,6,5,2	2019-11-20 14:29:00	55	小,大,小,大,大,小,大,大,小,小	双,双,单,单,单,单,双,双,单,双
20191120018	7,6,8,2,5,10,1,9,4,3	2019-11-20 14:34:00	55	大,大,大,小,小,大,小,大,小,小	单,双,双,双,单,双,单,单,双,单
20191120019	4,3,8,10,9,1,5,6,7,2	2019-11-20 14:39:00	55	小,小,大,大,大,小,小,大,大,小	双,单,双,双,单,单,单,双,单,双
20191120020	8,6,10,4,2,3,5,7,1,9	2019-11-20 14:44:00	55	大,大,大,小,小,小,小,大,小,大	双,双,双,双,双,单,单,单,单,单
20191120021	9,2,3,4,7,6,5,10,8,1	2019-11-20 14:49:00	55	大,小,小,小,大,大,小,大,大,小	单,双,单,双,单,双,单,双,双,单
20191120022	2,10,1,6,8,7,4,9,3,5	2019-11-20 14:54:00	55	小,大,小,大,大,大,小,大,小,小	双,双,单,双,双,单,双,单,单,单
20191120023	6,9,10,4,5,2,7,8,1,3	2019-11-20 14:59:00	55	大,大,大,小,小,小,大,大,小,小	双,单,双,双,单,双,单,双,单,单
20191120024	6,7,8,10,4,5,2,3,1,9	2019-11-20 15:04:00	55	大,大,大,大,小,小,小,小,小,大	双,单,双,双,双,单,双,单,单,单
20191120025	1,10,8,6,7,9,3,5,4,2	2019-11-20 15:09:00	55	小,大,大,大,大,大,小,小,小,小	单,双,双,双,单,单,单,单,双,双
20191120026	4,7,8,2,6,10,9,1,3,5	2019-11-20 15:14:00	55	小,大,大,小,大,大,大,小,小,小	双,单,双,双,双,双,单,单,单,单
20191120027	4,3,2,6,9,7,10,1,8,5	2019-11-20 15:19:00	55	小,小,小,大,大,大,大,小,大,小	双,单,双,双,单,单,双,单,双,单
20191120028	10,7,1,4,6,3,8,2,9,5	2019-11-20 15:24:00	55	大,大,小,小,大,小,大,小,大,小	双,单,单,双,双,单,双,双,单,单
20191120029	9,1,2,5,8,4,7,6,10,3	2019-11-20 15:29:00	55	大,小,小,小,大,小,大,大,大,小	单,单,双,单,双,双,单,双,双,单
20191120030	5,4,2,9,1,6,7,10,8,3	2019-11-20 15:34:00	55	小,小,小,大,小,大,大,大,大,小	单,双,双,单,单,双,单,双,双,单
20191120031	5,7,6,2,10,9,1,8,3,4	2019-11-20 15:39:00	55	小,大,大,小,大,大,小,大,小,小	单,单,双,双,双,单,单,双,单,双
20191120032	4,3,5,9,8,1,6,7,10,2	2019-11-20 15:44:00	55	小,小,小,大,大,小,大,大,大,小	双,单,单,单,双,单,双,单,双,双
20191120033	7,1,2,10,5,3,9,4,8,6	2019-11-20 15:49:00	55	大,小,小,大,小,小,大,小,大,大	单,单,双,双,单,单,单,双,双,双
20191120034	7,4,2,1,9,10,6,8,3,5	2019-11-20 15:54:00	55	大,小,小,小,大,大,大,大,小,小	单,双,双,单,单,双,双,双,单,单
20191120035	5,10,4,9,1,7,8,6,3,2	2019-11-20 15:59:00	55	小,大,小,大,小,大,大,大,小,小	单,双,双,单,单,单,双,双,单,双
20191120036	1,2,8,7,5,6,3,9,10,4	2019-11-20 16:04:00	55	小,小,大,大,小,大,小,大,大,小	单,双,双,单,单,双,单,单,双,双
20191120037	2,10,6,5,4,3,9,8,7,1	2019-11-20 16:09:00	55	小,大,大,小,小,小,大,大,大,小	双,双,双,单,双,单,单,双,单,单
20191120038	7,10,6,1,9,8,4,5,3,2	2019-11-20 16:14:00	55	大,大,大,小,大,大,小,小,小,小	单,双,双,单,单,双,双,单,单,双
20191120039	5,9,7,4,8,1,3,6,10,2	2019-11-20 16:19:00	55	小,大,大,小,大,小,小,大,大,小	单,单,单,双,双,单,单,双,双,双
20191120040	7,6,10,5,3,1,9,2,8,4	2019-11-20 16:24:00	55	大,大,大,小,小,小,大,小,大,小	单,双,双,单,单,单,单,双,双,双
20191120041	6,9,1,4,2,10,5,8,3,7	2019-11-20 16:29:00	55	大,大,小,小,小,大,小,大,小,大	双,单,单,双,双,双,单,双,单,单
20191120042	3,6,1,8,5,9,2,10,4,7	2019-11-20 16:34:00	55	小,大,小,大,小,大,小,大,小,大	单,双,单,双,单,单,双,双,双,单
20191120043	7,5,6,4,8,2,3,9,1,10	2019-11-20 16:39:00	55	大,小,大,小,大,小,小,大,小,大	单,单,双,双,双,双,单,单,单,双
20191120044	1,7,2,5,10,3,9,8,4,6	2019-11-20 16:44:00	55	小,大,小,小,大,小,大,大,小,大	单,单,双,单,双,单,单,双,双,双
20191120045	7,1,4,2,3,10,9,8,5,6	2019-11-20 16:49:00	55	大,小,小,小,小,大,大,大,小,大	单,单,双,双,单,双,单,双,单,双
20191120046	5,10,4,1,9,2,6,8,3,7	2019-11-20 16:54:00	55	小,大,小,小,大,小,大,大,小,大	单,双,双,单,单,双,双,双,单,单
20191120047	9,5,8,3,6,7,1,4,10,2	2019-11-20 16:59:00	55	大,小,大,小,大,大,小,小,大,小	单,单,双,单,双,单,单,双,双,双
20191120048	4,3,8,2,7,10,1,5,6,9	2019-11-20 17:04:00	55	小,小,大,小,大,大,小,小,大,大	双,单,双,双,单,双,单,单,双,单
20191120049	3,7,1,10,5,9,4,2,6,8	2019-11-20 17:09:00	55	小,大,小,大,小,大,小,小,大,大	单,单,单,双,单,单,双,双,双,双
20191120050	3,2,7,6,1,9,10,5,4,8	2019-11-20 17:14:00	55	小,小,大,大,小,大,大,小,小,大	单,双,单,双,单,单,双,单,双,双
20191120051	7,10,9,8,3,5,1,2,4,6	2019-11-20 17:19:00	55	大,大,大,大,小,小,小,小,小,大	单,双,单,双,单,单,单,双,双,双
20191120052	10,2,9,5,6,3,7,1,8,4	2019-11-20 17:24:00	55	大,小,大,小,大,小,大,小,大,小	双,双,单,单,双,单,单,单,双,双
20191120053	3,9,7,2,6,10,5,1,8,4	2019-11-20 17:29:00	55	小,大,大,小,大,大,小,小,大,小	单,单,单,双,双,双,单,单,双,双
20191120054	7,8,5,9,10,6,4,3,1,2	2019-11-20 17:34:00	55	大,大,小,大,大,大,小,小,小,小	单,双,单,单,双,双,双,单,单,双
20191120055	7,9,1,3,4,5,8,2,10,6	2019-11-20 17:39:00	55	大,大,小,小,小,小,大,小,大,大	单,单,单,单,双,单,双,双,双,双
20191120056	9,6,8,7,10,2,5,3,4,1	2019-11-20 17:44:00	55	大,大,大,大,大,小,小,小,小,小	单,双,双,单,双,双,单,单,双,单
20191120057	4,6,2,7,8,1,5,9,3,10	2019-11-20 17:49:00	55	小,大,小,大,大,小,小,大,小,大	双,双,双,单,双,单,单,单,单,双
20191120058	5,9,1,10,4,8,6,2,3,7	2019-11-20 17:54:00	55	小,大,小,大,小,大,大,小,小,大	单,单,单,双,双,双,双,双,单,单
20191120059	6,5,10,1,4,3,9,2,8,7	2019-11-20 17:59:00	55	大,小,大,小,小,小,大,小,大,大	双,单,双,单,双,单,单,双,双,单
20191120060	10,7,3,6,5,4,9,1,8,2	2019-11-20 18:04:00	55	大,大,小,大,小,小,大,小,大,小	双,单,单,双,单,双,单,单,双,双
20191120061	2,1,4,9,10,5,3,6,8,7	2019-11-20 18:09:00	55	小,小,小,大,大,小,小,大,大,大	双,单,双,单,双,单,单,双,双,单
20191120062	10,9,7,3,1,4,8,6,2,5	2019-11-20 18:14:00	55	大,大,大,小,小,小,大,大,小,小	双,单,单,单,单,双,双,双,双,单
20191120063	8,4,6,2,5,7,3,10,1,9	2019-11-20 18:19:00	55	大,小,大,小,小,大,小,大,小,大	双,双,双,双,单,单,单,双,单,单
20191120064	3,6,1,8,2,9,5,4,7,10	2019-11-20 18:24:00	55	小,大,小,大,小,大,小,小,大,大	单,双,单,双,双,单,单,双,单,双
20191120065	6,7,9,5,1,3,4,10,8,2	2019-11-20 18:29:00	55	大,大,大,小,小,小,小,大,大,小	双,单,单,单,单,单,双,双,双,双
20191120066	9,8,7,5,10,1,2,3,4,6	2019-11-20 18:34:00	55	大,大,大,小,大,小,小,小,小,大	单,双,单,单,双,单,双,单,双,双
20191120067	9,2,4,8,5,3,1,6,7,10	2019-11-20 18:39:00	55	大,小,小,大,小,小,小,大,大,大	单,双,双,双,单,单,单,双,单,双
20191120068	5,8,1,10,2,3,4,6,9,7	2019-11-20 18:44:00	55	小,大,小,大,小,小,小,大,大,大	单,双,单,双,双,单,双,双,单,单
20191120069	4,2,3,8,6,5,9,1,10,7	2019-11-20 18:49:00	55	小,小,小,大,大,小,大,小,大,大	双,双,单,双,双,单,单,单,双,单
20191120070	3,10,8,5,9,4,1,7,2,6	2019-11-20 18:54:00	55	小,大,大,小,大,小,小,大,小,大	单,双,双,单,单,双,单,单,双,双
20191120071	7,5,9,8,6,2,1,10,4,3	2019-11-20 18:59:00	55	大,小,大,大,大,小,小,大,小,小	单,单,单,双,双,双,单,双,双,单
20191120072	3,1,10,4,9,6,7,2,5,8	2019-11-20 19:04:00	55	小,小,大,小,大,大,大,小,小,大	单,单,双,双,单,双,单,双,单,双
20191120073	1,6,9,8,7,10,5,3,4,2	2019-11-20 19:09:00	55	小,大,大,大,大,大,小,小,小,小	单,双,单,双,单,双,单,单,双,双
20191120074	3,6,5,7,10,4,2,8,1,9	2019-11-20 19:14:00	55	小,大,小,大,大,小,小,大,小,大	单,双,单,单,双,双,双,双,单,单
20191120075	6,5,7,1,3,2,4,8,9,10	2019-11-20 19:19:00	55	大,小,大,小,小,小,小,大,大,大	双,单,单,单,单,双,双,双,单,双
20191120076	10,7,5,3,9,6,2,4,1,8	2019-11-20 19:24:00	55	大,大,小,小,大,大,小,小,小,大	双,单,单,单,单,双,双,双,单,双
20191120077	1,3,9,8,2,4,10,6,7,5	2019-11-20 19:29:00	55	小,小,大,大,小,小,大,大,大,小	单,单,单,双,双,双,双,双,单,单
20191120078	3,2,8,6,9,5,10,7,1,4	2019-11-20 19:34:00	55	小,小,大,大,大,小,大,大,小,小	单,双,双,双,单,单,双,单,单,双
20191120079	10,3,4,9,1,8,2,7,6,5	2019-11-20 19:39:00	55	大,小,小,大,小,大,小,大,大,小	双,单,双,单,单,双,双,单,双,单
20191120080	6,5,1,4,3,7,8,9,10,2	2019-11-20 19:44:00	55	大,小,小,小,小,大,大,大,大,小	双,单,单,双,单,单,双,单,双,双
20191120081	6,10,4,2,9,7,1,3,5,8	2019-11-20 19:49:00	55	大,大,小,小,大,大,小,小,小,大	双,双,双,双,单,单,单,单,单,双
20191120082	2,3,7,8,6,4,10,5,9,1	2019-11-20 19:54:00	55	小,小,大,大,大,小,大,小,大,小	双,单,单,双,双,双,双,单,单,单
20191120083	9,5,6,7,4,10,3,8,1,2	2019-11-20 19:59:00	55	大,小,大,大,小,大,小,大,小,小	单,单,双,单,双,双,单,双,单,双
20191120084	4,3,7,6,1,5,2,10,8,9	2019-11-20 20:04:00	55	小,小,大,大,小,小,小,大,大,大	双,单,单,双,单,单,双,双,双,单
20191120085	1,6,3,8,9,2,7,5,4,10	2019-11-20 20:09:00	55	小,大,小,大,大,小,大,小,小,大	单,双,单,双,单,双,单,单,双,双
20191120086	3,10,6,8,1,4,7,5,2,9	2019-11-20 20:14:00	55	小,大,大,大,小,小,大,小,小,大	单,双,双,双,单,双,单,单,双,单
20191120087	7,4,9,6,8,10,1,2,3,5	2019-11-20 20:19:00	55	大,小,大,大,大,大,小,小,小,小	单,双,单,双,双,双,单,双,单,单
20191120088	9,3,6,8,4,5,7,10,2,1	2019-11-20 20:24:00	55	大,小,大,大,小,小,大,大,小,小	单,单,双,双,双,单,单,双,双,单
20191120089	8,5,1,2,6,10,9,4,3,7	2019-11-20 20:29:00	55	大,小,小,小,大,大,大,小,小,大	双,单,单,双,双,双,单,双,单,单
20191120090	9,7,4,1,3,6,2,8,5,10	2019-11-20 20:34:00	55	大,大,小,小,小,大,小,大,小,大	单,单,双,单,单,双,双,双,单,双
20191120091	8,4,6,9,10,1,7,2,5,3	2019-11-20 20:39:00	55	大,小,大,大,大,小,大,小,小,小	双,双,双,单,双,单,单,双,单,单
20191120092	9,6,3,1,8,4,10,5,2,7	2019-11-20 20:44:00	55	大,大,小,小,大,小,大,小,小,大	单,双,单,单,双,双,双,单,双,单
20191120093	9,4,5,2,6,3,1,8,10,7	2019-11-20 20:49:00	55	大,小,小,小,大,小,小,大,大,大	单,双,单,双,双,单,单,双,双,单
20191120094	9,5,2,7,4,3,1,8,10,6	2019-11-20 20:54:00	55	大,小,小,大,小,小,小,大,大,大	单,单,双,单,双,单,单,双,双,双
20191120095	4,10,9,6,7,5,3,2,1,8	2019-11-20 20:59:00	55	小,大,大,大,大,小,小,小,小,大	双,双,单,双,单,单,单,双,单,双
20191120096	5,9,1,8,2,4,10,3,7,6	2019-11-20 21:04:00	55	小,大,小,大,小,小,大,小,大,大	单,单,单,双,双,双,双,单,单,双
20191120097	2,7,4,8,1,6,5,9,3,10	2019-11-20 21:09:00	55	小,大,小,大,小,大,小,大,小,大	双,单,双,双,单,双,单,单,单,双
20191120098	8,3,7,2,10,6,4,9,5,1	2019-11-20 21:14:00	55	大,小,大,小,大,大,小,大,小,小	双,单,单,双,双,双,双,单,单,单
20191120099	10,2,9,5,3,1,8,4,6,7	2019-11-20 21:19:00	55	大,小,大,小,小,小,大,小,大,大	双,双,单,单,单,单,双,双,双,单
20191120100	8,9,2,10,7,1,3,5,6,4	2019-11-20 21:24:00	55	大,大,小,大,大,小,小,小,大,小	双,单,双,双,单,单,单,单,双,双
20191120101	10,8,2,3,5,7,6,9,1,4	2019-11-20 21:29:00	55	大,大,小,小,小,大,大,大,小,小	双,双,双,单,单,单,双,单,单,双
20191120102	10,3,5,9,8,6,7,2,4,1	2019-11-20 21:34:00	55	大,小,小,大,大,大,大,小,小,小	双,单,单,单,双,双,单,双,双,单
20191120103	7,8,10,4,9,5,6,3,1,2	2019-11-20 21:39:00	55	大,大,大,小,大,小,大,小,小,小	单,双,双,双,单,单,双,单,单,双
20191120104	9,7,3,8,6,1,2,4,10,5	2019-11-20 21:44:00	55	大,大,小,大,大,小,小,小,大,小	单,单,单,双,双,单,双,双,双,单
20191120105	2,7,6,1,3,5,10,8,9,4	2019-11-20 21:49:00	55	小,大,大,小,小,小,大,大,大,小	双,单,双,单,单,单,双,双,单,双
20191120106	4,9,8,10,7,3,1,5,2,6	2019-11-20 21:54:00	55	小,大,大,大,大,小,小,小,小,大	双,单,双,双,单,单,单,单,双,双
20191120107	4,8,9,7,6,3,2,5,10,1	2019-11-20 21:59:00	55	小,大,大,大,大,小,小,小,大,小	双,双,单,单,双,单,双,单,双,单
20191120108	6,3,8,5,1,4,2,7,10,9	2019-11-20 22:04:00	55	大,小,大,小,小,小,小,大,大,大	双,单,双,单,单,双,双,单,双,单
20191120109	7,4,3,2,9,8,10,1,6,5	2019-11-20 22:09:00	55	大,小,小,小,大,大,大,小,大,小	单,双,单,双,单,双,双,单,双,单
20191120110	9,1,8,5,10,6,3,2,7,4	2019-11-20 22:14:00	55	大,小,大,小,大,大,小,小,大,小	单,单,双,单,双,双,单,双,单,双
20191120111	6,1,3,10,4,7,8,2,9,5	2019-11-20 22:19:00	55	大,小,小,大,小,大,大,小,大,小	双,单,单,双,双,单,双,双,单,单
20191120112	2,3,10,1,8,6,7,4,5,9	2019-11-20 22:24:00	55	小,小,大,小,大,大,大,小,小,大	双,单,双,单,双,双,单,双,单,单
20191120113	9,3,6,1,10,4,2,7,5,8	2019-11-20 22:29:00	55	大,小,大,小,大,小,小,大,小,大	单,单,双,单,双,双,双,单,单,双
20191120114	5,7,3,4,1,9,2,8,6,10	2019-11-20 22:34:00	55	小,大,小,小,小,大,小,大,大,大	单,单,单,双,单,单,双,双,双,双
