			0		
191119247	6,10,5,7,2,9,4,1,8,3	2019-11-20 04:00:00	55	大,大,小,大,小,大,小,小,大,小	双,双,单,单,双,单,双,单,双,单
191119248	7,8,3,9,1,4,10,5,2,6	2019-11-20 04:05:00	55	大,大,小,大,小,小,大,小,小,大	单,双,单,单,单,双,双,单,双,双
191119249	2,6,8,7,10,3,4,9,5,1	2019-11-20 04:10:00	55	小,大,大,大,大,小,小,大,小,小	双,双,双,单,双,单,双,单,单,单
191119250	6,8,1,9,7,10,5,4,3,2	2019-11-20 04:15:00	55	大,大,小,大,大,大,小,小,小,小	双,双,单,单,单,双,单,双,单,双
191119251	6,1,4,5,2,8,7,10,9,3	2019-11-20 04:20:00	55	大,小,小,小,小,大,大,大,大,小	双,单,双,单,双,双,单,双,单,单
191119252	8,7,4,10,2,3,1,9,5,6	2019-11-20 04:25:00	55	大,大,小,大,小,小,小,大,小,大	双,单,双,双,双,单,单,单,单,双
191119253	10,2,3,1,7,8,4,9,5,6	2019-11-20 04:30:00	55	大,小,小,小,大,大,小,大,小,大	双,双,单,单,单,双,双,单,单,双
191119254	10,6,8,9,5,7,4,2,1,3	2019-11-20 04:35:00	55	大,大,大,大,小,大,小,小,小,小	双,双,双,单,单,单,双,双,单,单
191119255	1,3,10,4,8,2,6,9,5,7	2019-11-20 04:40:00	55	小,小,大,小,大,小,大,大,小,大	单,单,双,双,双,双,双,单,单,单
191119256	3,1,10,5,7,6,8,2,9,4	2019-11-20 04:45:00	55	小,小,大,小,大,大,大,小,大,小	单,单,双,单,单,双,双,双,单,双
191119257	9,4,6,10,1,8,3,7,5,2	2019-11-20 04:50:00	55	大,小,大,大,小,大,小,大,小,小	单,双,双,双,单,双,单,单,单,双
191119258	3,9,1,10,4,6,8,2,5,7	2019-11-20 04:55:00	55	小,大,小,大,小,大,大,小,小,大	单,单,单,双,双,双,双,双,单,单
191119259	2,3,1,8,9,4,6,10,7,5	2019-11-20 05:00:00	55	小,小,小,大,大,小,大,大,大,小	双,单,单,双,单,双,双,双,单,单
191119260	5,4,1,7,8,2,6,3,9,10	2019-11-20 05:05:00	55	小,小,小,大,大,小,大,小,大,大	单,双,单,单,双,双,双,单,单,双
191119261	9,3,7,1,6,4,8,2,5,10	2019-11-20 05:10:00	55	大,小,大,小,大,小,大,小,小,大	单,单,单,单,双,双,双,双,单,双
191119262	3,9,4,2,7,6,8,5,10,1	2019-11-20 05:15:00	55	小,大,小,小,大,大,大,小,大,小	单,单,双,双,单,双,双,单,双,单
191119263	8,10,3,9,6,7,5,4,2,1	2019-11-20 05:20:00	55	大,大,小,大,大,大,小,小,小,小	双,双,单,单,双,单,单,双,双,单
191119264	7,9,2,4,1,3,5,8,6,10	2019-11-20 05:25:00	55	大,大,小,小,小,小,小,大,大,大	单,单,双,双,单,单,单,双,双,双
191119265	1,8,7,5,10,3,4,2,9,6	2019-11-20 05:30:00	55	小,大,大,小,大,小,小,小,大,大	单,双,单,单,双,单,双,双,单,双
191119266	7,4,8,9,1,10,6,3,5,2	2019-11-20 05:35:00	55	大,小,大,大,小,大,大,小,小,小	单,双,双,单,单,双,双,单,单,双
191119267	1,3,9,2,4,8,10,7,5,6	2019-11-20 05:40:00	55	小,小,大,小,小,大,大,大,小,大	单,单,单,双,双,双,双,单,单,双
191119268	3,4,2,8,7,9,10,5,1,6	2019-11-20 05:45:00	55	小,小,小,大,大,大,大,小,小,大	单,双,双,双,单,单,双,单,单,双
191119269	9,8,6,2,1,10,5,3,7,4	2019-11-20 05:50:00	55	大,大,大,小,小,大,小,小,大,小	单,双,双,双,单,双,单,单,单,双
191119270	4,10,5,6,3,8,7,2,1,9	2019-11-20 05:55:00	55	小,大,小,大,小,大,大,小,小,大	双,双,单,双,单,双,单,双,单,单
191119271	1,5,2,9,10,7,8,4,3,6	2019-11-20 06:00:00	55	小,小,小,大,大,大,大,小,小,大	单,单,双,单,双,单,双,双,单,双
191119272	8,4,6,2,10,3,7,9,1,5	2019-11-20 06:05:00	55	大,小,大,小,大,小,大,大,小,小	双,双,双,双,双,单,单,单,单,单
191119273	4,3,1,9,10,2,5,7,6,8	2019-11-20 06:10:00	55	小,小,小,大,大,小,小,大,大,大	双,单,单,单,双,双,单,单,双,双
191119274	6,1,3,5,4,8,9,10,2,7	2019-11-20 06:15:00	55	大,小,小,小,小,大,大,大,小,大	双,单,单,单,双,双,单,双,双,单
191119275	8,5,6,10,3,9,7,4,1,2	2019-11-20 06:20:00	55	大,小,大,大,小,大,大,小,小,小	双,单,双,双,单,单,单,双,单,双
191119276	10,5,4,8,2,1,3,6,9,7	2019-11-20 06:25:00	55	大,小,小,大,小,小,小,大,大,大	双,单,双,双,双,单,单,双,单,单
191120001	8,4,7,2,10,6,5,1,3,9	2019-11-20 07:30:00	55	大,小,大,小,大,大,小,小,小,大	双,双,单,双,双,双,单,单,单,单
191120002	5,7,4,3,9,1,6,10,8,2	2019-11-20 07:35:00	55	小,大,小,小,大,小,大,大,大,小	单,单,双,单,单,单,双,双,双,双
191120003	9,5,10,3,2,6,8,1,4,7	2019-11-20 07:40:00	55	大,小,大,小,小,大,大,小,小,大	单,单,双,单,双,双,双,单,双,单
191120004	9,2,8,5,7,1,3,4,10,6	2019-11-20 07:45:00	55	大,小,大,小,大,小,小,小,大,大	单,双,双,单,单,单,单,双,双,双
191120005	9,7,6,1,4,10,5,3,2,8	2019-11-20 07:50:00	55	大,大,大,小,小,大,小,小,小,大	单,单,双,单,双,双,单,单,双,双
191120006	4,2,6,8,5,10,3,1,9,7	2019-11-20 07:55:00	55	小,小,大,大,小,大,小,小,大,大	双,双,双,双,单,双,单,单,单,单
191120007	7,5,4,9,6,2,1,10,3,8	2019-11-20 08:00:00	55	大,小,小,大,大,小,小,大,小,大	单,单,双,单,双,双,单,双,单,双
191120008	5,3,10,1,9,7,8,4,6,2	2019-11-20 08:05:00	55	小,小,大,小,大,大,大,小,大,小	单,单,双,单,单,单,双,双,双,双
191120009	6,1,5,9,4,3,7,10,8,2	2019-11-20 08:10:00	55	大,小,小,大,小,小,大,大,大,小	双,单,单,单,双,单,单,双,双,双
191120010	3,7,8,10,5,2,9,6,1,4	2019-11-20 08:15:00	55	小,大,大,大,小,小,大,大,小,小	单,单,双,双,单,双,单,双,单,双
191120011	10,3,2,1,8,9,4,6,5,7	2019-11-20 08:20:00	55	大,小,小,小,大,大,小,大,小,大	双,单,双,单,双,单,双,双,单,单
191120012	2,1,5,9,4,6,3,10,7,8	2019-11-20 08:25:00	55	小,小,小,大,小,大,小,大,大,大	双,单,单,单,双,双,单,双,单,双
191120013	3,2,10,4,8,6,7,1,5,9	2019-11-20 08:30:00	55	小,小,大,小,大,大,大,小,小,大	单,双,双,双,双,双,单,单,单,单
191120014	8,9,6,2,5,10,3,1,7,4	2019-11-20 08:35:00	55	大,大,大,小,小,大,小,小,大,小	双,单,双,双,单,双,单,单,单,双
191120015	7,5,6,10,4,8,3,9,1,2	2019-11-20 08:40:00	55	大,小,大,大,小,大,小,大,小,小	单,单,双,双,双,双,单,单,单,双
191120016	7,8,9,2,1,4,10,5,3,6	2019-11-20 08:45:00	55	大,大,大,小,小,小,大,小,小,大	单,双,单,双,单,双,双,单,单,双
191120017	7,5,8,3,4,10,9,6,1,2	2019-11-20 08:50:00	55	大,小,大,小,小,大,大,大,小,小	单,单,双,单,双,双,单,双,单,双
191120018	2,7,10,8,3,4,1,9,6,5	2019-11-20 08:55:00	55	小,大,大,大,小,小,小,大,大,小	双,单,双,双,单,双,单,单,双,单
191120019	4,9,6,10,3,8,5,2,7,1	2019-11-20 09:00:00	55	小,大,大,大,小,大,小,小,大,小	双,单,双,双,单,双,单,双,单,单
191120020	8,2,6,4,3,9,7,5,1,10	2019-11-20 09:05:00	55	大,小,大,小,小,大,大,小,小,大	双,双,双,双,单,单,单,单,单,双
191120021	5,6,4,10,8,9,1,3,7,2	2019-11-20 09:10:00	55	小,大,小,大,大,大,小,小,大,小	单,双,双,双,双,单,单,单,单,双
191120022	1,8,6,7,2,9,5,3,4,10	2019-11-20 09:15:00	55	小,大,大,大,小,大,小,小,小,大	单,双,双,单,双,单,单,单,双,双
191120023	5,1,2,10,9,6,3,8,4,7	2019-11-20 09:20:00	55	小,小,小,大,大,大,小,大,小,大	单,单,双,双,单,双,单,双,双,单
191120024	3,5,1,6,10,4,9,8,2,7	2019-11-20 09:25:00	55	小,小,小,大,大,小,大,大,小,大	单,单,单,双,双,双,单,双,双,单
191120025	5,4,6,1,2,8,10,9,7,3	2019-11-20 09:30:00	55	小,小,大,小,小,大,大,大,大,小	单,双,双,单,双,双,双,单,单,单
191120026	5,8,6,3,7,1,2,10,4,9	2019-11-20 09:35:00	55	小,大,大,小,大,小,小,大,小,大	单,双,双,单,单,单,双,双,双,单
191120027	7,3,6,9,5,10,4,1,2,8	2019-11-20 09:40:00	55	大,小,大,大,小,大,小,小,小,大	单,单,双,单,单,双,双,单,双,双
191120028	2,3,1,7,9,10,8,5,4,6	2019-11-20 09:45:00	55	小,小,小,大,大,大,大,小,小,大	双,单,单,单,单,双,双,单,双,双
191120029	6,9,2,3,5,1,4,10,7,8	2019-11-20 09:50:00	55	大,大,小,小,小,小,小,大,大,大	双,单,双,单,单,单,双,双,单,双
191120030	5,10,7,2,9,3,8,4,1,6	2019-11-20 09:55:00	55	小,大,大,小,大,小,大,小,小,大	单,双,单,双,单,单,双,双,单,双
191120031	2,7,8,3,10,1,4,9,5,6	2019-11-20 10:00:00	55	小,大,大,小,大,小,小,大,小,大	双,单,双,单,双,单,双,单,单,双
191120032	5,4,8,9,7,2,1,10,3,6	2019-11-20 10:05:00	55	小,小,大,大,大,小,小,大,小,大	单,双,双,单,单,双,单,双,单,双
191120033	7,2,5,6,1,3,8,9,10,4	2019-11-20 10:10:00	55	大,小,小,大,小,小,大,大,大,小	单,双,单,双,单,单,双,单,双,双
191120034	1,10,7,3,4,5,2,9,6,8	2019-11-20 10:15:00	55	小,大,大,小,小,小,小,大,大,大	单,双,单,单,双,单,双,单,双,双
191120035	3,4,10,5,7,8,6,2,1,9	2019-11-20 10:20:00	55	小,小,大,小,大,大,大,小,小,大	单,双,双,单,单,双,双,双,单,单
191120036	1,7,8,6,9,4,2,5,3,10	2019-11-20 10:25:00	55	小,大,大,大,大,小,小,小,小,大	单,单,双,双,单,双,双,单,单,双
191120037	8,10,6,2,4,7,3,9,1,5	2019-11-20 10:30:00	55	大,大,大,小,小,大,小,大,小,小	双,双,双,双,双,单,单,单,单,单
191120038	1,5,2,6,9,3,7,8,4,10	2019-11-20 10:35:00	55	小,小,小,大,大,小,大,大,小,大	单,单,双,双,单,单,单,双,双,双
191120039	7,4,9,8,1,6,5,2,3,10	2019-11-20 10:40:00	55	大,小,大,大,小,大,小,小,小,大	单,双,单,双,单,双,单,双,单,双
191120040	9,7,6,5,8,4,3,10,1,2	2019-11-20 10:45:00	55	大,大,大,小,大,小,小,大,小,小	单,单,双,单,双,双,单,双,单,双
191120041	7,4,2,9,10,3,8,1,6,5	2019-11-20 10:50:00	55	大,小,小,大,大,小,大,小,大,小	单,双,双,单,双,单,双,单,双,单
191120042	7,4,5,10,6,1,3,2,9,8	2019-11-20 10:55:00	55	大,小,小,大,大,小,小,小,大,大	单,双,单,双,双,单,单,双,单,双
191120043	10,6,4,2,3,8,7,1,5,9	2019-11-20 11:00:00	55	大,大,小,小,小,大,大,小,小,大	双,双,双,双,单,双,单,单,单,单
191120044	6,9,2,4,3,1,7,8,10,5	2019-11-20 11:05:00	55	大,大,小,小,小,小,大,大,大,小	双,单,双,双,单,单,单,双,双,单
191120045	5,4,8,2,10,7,9,1,6,3	2019-11-20 11:10:00	55	小,小,大,小,大,大,大,小,大,小	单,双,双,双,双,单,单,单,双,单
191120046	8,1,9,2,7,3,10,6,4,5	2019-11-20 11:15:00	55	大,小,大,小,大,小,大,大,小,小	双,单,单,双,单,单,双,双,双,单
191120047	4,5,7,9,3,10,8,6,2,1	2019-11-20 11:20:00	55	小,小,大,大,小,大,大,大,小,小	双,单,单,单,单,双,双,双,双,单
191120048	1,3,8,4,10,9,6,2,5,7	2019-11-20 11:25:00	55	小,小,大,小,大,大,大,小,小,大	单,单,双,双,双,单,双,双,单,单
191120049	4,10,6,1,3,2,7,8,9,5	2019-11-20 11:30:00	55	小,大,大,小,小,小,大,大,大,小	双,双,双,单,单,双,单,双,单,单
191120050	1,10,2,4,9,3,5,7,8,6	2019-11-20 11:35:00	55	小,大,小,小,大,小,小,大,大,大	单,双,双,双,单,单,单,单,双,双
191120051	6,8,1,9,10,4,7,3,5,2	2019-11-20 11:40:00	55	大,大,小,大,大,小,大,小,小,小	双,双,单,单,双,双,单,单,单,双
191120052	2,5,9,3,7,4,8,10,6,1	2019-11-20 11:45:00	55	小,小,大,小,大,小,大,大,大,小	双,单,单,单,单,双,双,双,双,单
191120053	5,1,9,6,4,2,7,8,10,3	2019-11-20 11:50:00	55	小,小,大,大,小,小,大,大,大,小	单,单,单,双,双,双,单,双,双,单
191120054	3,4,9,7,2,5,6,1,8,10	2019-11-20 11:55:00	55	小,小,大,大,小,小,大,小,大,大	单,双,单,单,双,单,双,单,双,双
191120055	5,3,10,9,2,8,6,1,7,4	2019-11-20 12:00:00	55	小,小,大,大,小,大,大,小,大,小	单,单,双,单,双,双,双,单,单,双
191120056	4,5,6,1,2,8,10,9,7,3	2019-11-20 12:05:00	55	小,小,大,小,小,大,大,大,大,小	双,单,双,单,双,双,双,单,单,单
191120057	1,6,7,3,2,8,10,5,9,4	2019-11-20 12:10:00	55	小,大,大,小,小,大,大,小,大,小	单,双,单,单,双,双,双,单,单,双
191120058	6,1,3,4,8,9,7,10,5,2	2019-11-20 12:15:00	55	大,小,小,小,大,大,大,大,小,小	双,单,单,双,双,单,单,双,单,双
191120059	9,2,6,3,7,1,4,8,5,10	2019-11-20 12:20:00	55	大,小,大,小,大,小,小,大,小,大	单,双,双,单,单,单,双,双,单,双
191120060	10,6,7,1,3,2,5,4,8,9	2019-11-20 12:25:00	55	大,大,大,小,小,小,小,小,大,大	双,双,单,单,单,双,单,双,双,单
191120061	7,3,10,5,6,2,1,9,8,4	2019-11-20 12:30:00	55	大,小,大,小,大,小,小,大,大,小	单,单,双,单,双,双,单,单,双,双
191120062	1,9,7,4,10,6,2,3,5,8	2019-11-20 12:35:00	55	小,大,大,小,大,大,小,小,小,大	单,单,单,双,双,双,双,单,单,双
191120063	1,9,2,6,7,8,10,3,5,4	2019-11-20 12:40:00	55	小,大,小,大,大,大,大,小,小,小	单,单,双,双,单,双,双,单,单,双
191120064	4,6,2,9,10,1,7,3,5,8	2019-11-20 12:45:00	55	小,大,小,大,大,小,大,小,小,大	双,双,双,单,双,单,单,单,单,双
191120065	5,7,3,6,10,1,2,8,4,9	2019-11-20 12:50:00	55	小,大,小,大,大,小,小,大,小,大	单,单,单,双,双,单,双,双,双,单
191120066	4,8,9,2,10,5,3,1,7,6	2019-11-20 12:55:00	55	小,大,大,小,大,小,小,小,大,大	双,双,单,双,双,单,单,单,单,双
191120067	5,8,2,10,1,9,7,6,4,3	2019-11-20 13:00:00	55	小,大,小,大,小,大,大,大,小,小	单,双,双,双,单,单,单,双,双,单
191120068	7,1,6,3,4,10,9,5,8,2	2019-11-20 13:05:00	55	大,小,大,小,小,大,大,小,大,小	单,单,双,单,双,双,单,单,双,双
191120069	5,2,10,1,6,7,9,3,4,8	2019-11-20 13:10:00	55	小,小,大,小,大,大,大,小,小,大	单,双,双,单,双,单,单,单,双,双
191120070	9,4,3,1,10,8,7,5,2,6	2019-11-20 13:15:00	55	大,小,小,小,大,大,大,小,小,大	单,双,单,单,双,双,单,单,双,双
191120071	5,9,8,7,2,3,1,4,6,10	2019-11-20 13:20:00	55	小,大,大,大,小,小,小,小,大,大	单,单,双,单,双,单,单,双,双,双
191120072	6,2,10,1,9,5,3,8,4,7	2019-11-20 13:25:00	55	大,小,大,小,大,小,小,大,小,大	双,双,双,单,单,单,单,双,双,单
191120073	1,7,3,10,4,2,5,9,6,8	2019-11-20 13:30:00	55	小,大,小,大,小,小,小,大,大,大	单,单,单,双,双,双,单,单,双,双
191120074	1,3,10,8,2,7,6,9,4,5	2019-11-20 13:35:00	55	小,小,大,大,小,大,大,大,小,小	单,单,双,双,双,单,双,单,双,单
191120075	2,5,3,9,4,1,6,8,10,7	2019-11-20 13:40:00	55	小,小,小,大,小,小,大,大,大,大	双,单,单,单,双,单,双,双,双,单
191120076	7,1,2,3,9,8,4,10,5,6	2019-11-20 13:45:00	55	大,小,小,小,大,大,小,大,小,大	单,单,双,单,单,双,双,双,单,双
191120077	7,9,4,6,2,8,5,10,1,3	2019-11-20 13:50:00	55	大,大,小,大,小,大,小,大,小,小	单,单,双,双,双,双,单,双,单,单
191120078	3,6,10,2,9,7,8,5,4,1	2019-11-20 13:55:00	55	小,大,大,小,大,大,大,小,小,小	单,双,双,双,单,单,双,单,双,单
191120079	6,5,1,4,2,10,8,7,9,3	2019-11-20 14:00:00	55	大,小,小,小,小,大,大,大,大,小	双,单,单,双,双,双,双,单,单,单
191120080	8,2,7,4,10,9,6,1,5,3	2019-11-20 14:05:00	55	大,小,大,小,大,大,大,小,小,小	双,双,单,双,双,单,双,单,单,单
191120081	3,8,1,9,6,10,5,4,7,2	2019-11-20 14:10:00	55	小,大,小,大,大,大,小,小,大,小	单,双,单,单,双,双,单,双,单,双
191120082	8,10,9,1,4,5,7,2,6,3	2019-11-20 14:15:00	55	大,大,大,小,小,小,大,小,大,小	双,双,单,单,双,单,单,双,双,单
191120083	1,4,6,8,7,9,10,5,3,2	2019-11-20 14:20:00	55	小,小,大,大,大,大,大,小,小,小	单,双,双,双,单,单,双,单,单,双
191120084	9,6,7,10,4,1,5,2,8,3	2019-11-20 14:25:00	55	大,大,大,大,小,小,小,小,大,小	单,双,单,双,双,单,单,双,双,单
191120085	7,1,4,3,10,2,9,8,5,6	2019-11-20 14:30:00	55	大,小,小,小,大,小,大,大,小,大	单,单,双,单,双,双,单,双,单,双
191120086	1,8,9,2,4,5,3,10,6,7	2019-11-20 14:35:00	55	小,大,大,小,小,小,小,大,大,大	单,双,单,双,双,单,单,双,双,单
191120087	4,6,3,9,2,10,7,1,8,5	2019-11-20 14:40:00	55	小,大,小,大,小,大,大,小,大,小	双,双,单,单,双,双,单,单,双,单
191120088	5,10,7,2,8,3,1,9,4,6	2019-11-20 14:45:00	55	小,大,大,小,大,小,小,大,小,大	单,双,单,双,双,单,单,单,双,双
191120089	4,6,10,1,9,3,8,5,7,2	2019-11-20 14:50:00	55	小,大,大,小,大,小,大,小,大,小	双,双,双,单,单,单,双,单,单,双
191120090	10,6,7,3,4,2,9,5,8,1	2019-11-20 14:55:00	55	大,大,大,小,小,小,大,小,大,小	双,双,单,单,双,双,单,单,双,单
191120091	2,7,6,5,3,10,4,1,9,8	2019-11-20 15:00:00	55	小,大,大,小,小,大,小,小,大,大	双,单,双,单,单,双,双,单,单,双
191120092	5,10,4,3,7,6,1,9,8,2	2019-11-20 15:05:00	55	小,大,小,小,大,大,小,大,大,小	单,双,双,单,单,双,单,单,双,双
191120093	3,5,10,2,6,1,8,7,9,4	2019-11-20 15:10:00	55	小,小,大,小,大,小,大,大,大,小	单,单,双,双,双,单,双,单,单,双
191120094	6,9,8,4,5,3,2,1,10,7	2019-11-20 15:15:00	55	大,大,大,小,小,小,小,小,大,大	双,单,双,双,单,单,双,单,双,单
191120095	4,3,5,9,7,8,1,6,10,2	2019-11-20 15:20:00	55	小,小,小,大,大,大,小,大,大,小	双,单,单,单,单,双,单,双,双,双
191120096	3,6,7,4,8,5,10,1,2,9	2019-11-20 15:25:00	55	小,大,大,小,大,小,大,小,小,大	单,双,单,双,双,单,双,单,双,单
191120097	9,7,6,10,5,2,4,8,3,1	2019-11-20 15:30:00	55	大,大,大,大,小,小,小,大,小,小	单,单,双,双,单,双,双,双,单,单
191120098	9,10,5,2,7,6,3,1,4,8	2019-11-20 15:35:00	55	大,大,小,小,大,大,小,小,小,大	单,双,单,双,单,双,单,单,双,双
191120099	8,9,5,4,10,6,2,1,7,3	2019-11-20 15:40:00	55	大,大,小,小,大,大,小,小,大,小	双,单,单,双,双,双,双,单,单,单
191120100	10,7,5,6,2,1,8,3,9,4	2019-11-20 15:45:00	55	大,大,小,大,小,小,大,小,大,小	双,单,单,双,双,单,双,单,单,双
191120101	6,7,2,8,10,3,1,9,4,5	2019-11-20 15:50:00	55	大,大,小,大,大,小,小,大,小,小	双,单,双,双,双,单,单,单,双,单
191120102	5,1,6,2,4,3,10,7,9,8	2019-11-20 15:55:00	55	小,小,大,小,小,小,大,大,大,大	单,单,双,双,双,单,双,单,单,双
191120103	9,5,10,2,7,8,6,4,1,3	2019-11-20 16:00:00	55	大,小,大,小,大,大,大,小,小,小	单,单,双,双,单,双,双,双,单,单
191120104	10,6,4,2,3,8,9,5,1,7	2019-11-20 16:05:00	55	大,大,小,小,小,大,大,小,小,大	双,双,双,双,单,双,单,单,单,单
191120105	5,9,3,8,4,10,6,2,7,1	2019-11-20 16:10:00	55	小,大,小,大,小,大,大,小,大,小	单,单,单,双,双,双,双,双,单,单
191120106	4,7,5,8,10,1,9,3,2,6	2019-11-20 16:15:00	55	小,大,小,大,大,小,大,小,小,大	双,单,单,双,双,单,单,单,双,双
191120107	3,1,7,5,4,8,9,6,10,2	2019-11-20 16:20:00	55	小,小,大,小,小,大,大,大,大,小	单,单,单,单,双,双,单,双,双,双
191120108	9,2,8,5,1,3,6,7,4,10	2019-11-20 16:25:00	55	大,小,大,小,小,小,大,大,小,大	单,双,双,单,单,单,双,单,双,双
191120109	1,6,10,3,4,7,5,9,8,2	2019-11-20 16:30:00	55	小,大,大,小,小,大,小,大,大,小	单,双,双,单,双,单,单,单,双,双
191120110	5,7,1,2,6,4,10,3,9,8	2019-11-20 16:35:00	55	小,大,小,小,大,小,大,小,大,大	单,单,单,双,双,双,双,单,单,双
191120111	1,8,5,6,3,7,9,10,4,2	2019-11-20 16:40:00	55	小,大,小,大,小,大,大,大,小,小	单,双,单,双,单,单,单,双,双,双
191120112	1,4,6,10,9,7,5,8,3,2	2019-11-20 16:45:00	55	小,小,大,大,大,大,小,大,小,小	单,双,双,双,单,单,单,双,单,双
191120113	6,7,2,1,4,3,5,10,9,8	2019-11-20 16:50:00	55	大,大,小,小,小,小,小,大,大,大	双,单,双,单,双,单,单,双,单,双
191120114	7,1,10,8,2,6,5,3,9,4	2019-11-20 16:55:00	55	大,小,大,大,小,大,小,小,大,小	单,单,双,双,双,双,单,单,单,双
191120115	8,3,1,6,2,10,5,4,9,7	2019-11-20 17:00:00	55	大,小,小,大,小,大,小,小,大,大	双,单,单,双,双,双,单,双,单,单
191120116	8,1,10,7,9,3,5,4,2,6	2019-11-20 17:05:00	55	大,小,大,大,大,小,小,小,小,大	双,单,双,单,单,单,单,双,双,双
191120117	4,10,9,5,3,6,8,1,2,7	2019-11-20 17:10:00	55	小,大,大,小,小,大,大,小,小,大	双,双,单,单,单,双,双,单,双,单
191120118	9,3,1,7,10,6,5,8,2,4	2019-11-20 17:15:00	55	大,小,小,大,大,大,小,大,小,小	单,单,单,单,双,双,单,双,双,双
191120119	8,2,4,9,6,7,3,10,1,5	2019-11-20 17:20:00	55	大,小,小,大,大,大,小,大,小,小	双,双,双,单,双,单,单,双,单,单
191120120	2,3,1,8,7,5,6,4,9,10	2019-11-20 17:25:00	55	小,小,小,大,大,小,大,小,大,大	双,单,单,双,单,单,双,双,单,双
191120121	10,2,3,5,1,9,8,4,6,7	2019-11-20 17:30:00	55	大,小,小,小,小,大,大,小,大,大	双,双,单,单,单,单,双,双,双,单
191120122	2,1,8,10,3,6,9,7,4,5	2019-11-20 17:35:00	55	小,小,大,大,小,大,大,大,小,小	双,单,双,双,单,双,单,单,双,单
191120123	3,4,7,9,2,5,10,1,8,6	2019-11-20 17:40:00	55	小,小,大,大,小,小,大,小,大,大	单,双,单,单,双,单,双,单,双,双
191120124	4,3,1,2,5,8,9,6,7,10	2019-11-20 17:45:00	55	小,小,小,小,小,大,大,大,大,大	双,单,单,双,单,双,单,双,单,双
191120125	8,7,2,5,9,10,1,3,4,6	2019-11-20 17:50:00	55	大,大,小,小,大,大,小,小,小,大	双,单,双,单,单,双,单,单,双,双
191120126	10,6,8,2,7,5,1,9,3,4	2019-11-20 17:55:00	55	大,大,大,小,大,小,小,大,小,小	双,双,双,双,单,单,单,单,单,双
191120127	3,7,1,9,6,8,10,4,2,5	2019-11-20 18:00:00	55	小,大,小,大,大,大,大,小,小,小	单,单,单,单,双,双,双,双,双,单
191120128	8,1,9,4,7,2,6,10,5,3	2019-11-20 18:05:00	55	大,小,大,小,大,小,大,大,小,小	双,单,单,双,单,双,双,双,单,单
191120129	4,10,7,9,8,1,6,3,2,5	2019-11-20 18:10:00	55	小,大,大,大,大,小,大,小,小,小	双,双,单,单,双,单,双,单,双,单
191120130	8,1,2,7,6,5,3,10,9,4	2019-11-20 18:15:00	55	大,小,小,大,大,小,小,大,大,小	双,单,双,单,双,单,单,双,单,双
191120131	2,8,3,9,1,7,10,5,6,4	2019-11-20 18:20:00	55	小,大,小,大,小,大,大,小,大,小	双,双,单,单,单,单,双,单,双,双
191120132	2,7,9,5,6,3,10,4,1,8	2019-11-20 18:25:00	55	小,大,大,小,大,小,大,小,小,大	双,单,单,单,双,单,双,双,单,双
191120133	6,1,8,10,3,4,2,7,5,9	2019-11-20 18:30:00	55	大,小,大,大,小,小,小,大,小,大	双,单,双,双,单,双,双,单,单,单
191120134	3,4,2,7,10,5,8,1,9,6	2019-11-20 18:35:00	55	小,小,小,大,大,小,大,小,大,大	单,双,双,单,双,单,双,单,单,双
191120135	1,5,10,9,8,3,7,6,2,4	2019-11-20 18:40:00	55	小,小,大,大,大,小,大,大,小,小	单,单,双,单,双,单,单,双,双,双
191120136	9,6,1,8,4,3,10,2,7,5	2019-11-20 18:45:00	55	大,大,小,大,小,小,大,小,大,小	单,双,单,双,双,单,双,双,单,单
191120137	1,9,8,10,3,7,6,4,5,2	2019-11-20 18:50:00	55	小,大,大,大,小,大,大,小,小,小	单,单,双,双,单,单,双,双,单,双
191120138	5,1,4,3,10,2,7,9,6,8	2019-11-20 18:55:00	55	小,小,小,小,大,小,大,大,大,大	单,单,双,单,双,双,单,单,双,双
191120139	6,1,9,2,8,4,7,3,5,10	2019-11-20 19:00:00	55	大,小,大,小,大,小,大,小,小,大	双,单,单,双,双,双,单,单,单,双
191120140	6,3,7,2,1,9,4,8,5,10	2019-11-20 19:05:00	55	大,小,大,小,小,大,小,大,小,大	双,单,单,双,单,单,双,双,单,双
191120141	7,5,6,8,10,1,4,2,9,3	2019-11-20 19:10:00	55	大,小,大,大,大,小,小,小,大,小	单,单,双,双,双,单,双,双,单,单
191120142	7,5,1,8,6,2,9,10,4,3	2019-11-20 19:15:00	55	大,小,小,大,大,小,大,大,小,小	单,单,单,双,双,双,单,双,双,单
191120143	7,9,2,10,3,6,5,4,8,1	2019-11-20 19:20:00	55	大,大,小,大,小,大,小,小,大,小	单,单,双,双,单,双,单,双,双,单
191120144	7,3,2,4,5,6,1,8,10,9	2019-11-20 19:25:00	55	大,小,小,小,小,大,小,大,大,大	单,单,双,双,单,双,单,双,双,单
191120145	2,5,8,1,10,9,6,4,3,7	2019-11-20 19:30:00	55	小,小,大,小,大,大,大,小,小,大	双,单,双,单,双,单,双,双,单,单
191120146	6,10,3,7,5,1,8,4,2,9	2019-11-20 19:35:00	55	大,大,小,大,小,小,大,小,小,大	双,双,单,单,单,单,双,双,双,单
191120147	4,7,8,5,10,2,6,1,9,3	2019-11-20 19:40:00	55	小,大,大,小,大,小,大,小,大,小	双,单,双,单,双,双,双,单,单,单
