			0		
191122003	8,7,4,6,10,2,9,1,3,5	2019-11-22 07:40:00	55	大,大,小,大,大,小,大,小,小,小	双,单,双,双,双,双,单,单,单,单
191122004	10,2,7,5,3,9,1,6,8,4	2019-11-22 07:45:00	55	大,小,大,小,小,大,小,大,大,小	双,双,单,单,单,单,单,双,双,双
191122005	6,8,1,5,9,7,2,10,3,4	2019-11-22 07:50:00	55	大,大,小,小,大,大,小,大,小,小	双,双,单,单,单,单,双,双,单,双
191122006	10,6,4,3,7,8,1,5,9,2	2019-11-22 07:55:00	55	大,大,小,小,大,大,小,小,大,小	双,双,双,单,单,双,单,单,单,双
191122007	4,5,2,8,7,6,3,1,9,10	2019-11-22 08:00:00	55	小,小,小,大,大,大,小,小,大,大	双,单,双,双,单,双,单,单,单,双
191122008	4,6,8,5,9,3,10,1,2,7	2019-11-22 08:05:00	55	小,大,大,小,大,小,大,小,小,大	双,双,双,单,单,单,双,单,双,单
191122009	8,7,5,1,2,6,10,9,4,3	2019-11-22 08:10:00	55	大,大,小,小,小,大,大,大,小,小	双,单,单,单,双,双,双,单,双,单
191122010	5,4,3,10,8,1,9,2,7,6	2019-11-22 08:15:00	55	小,小,小,大,大,小,大,小,大,大	单,双,单,双,双,单,单,双,单,双
191122011	1,7,6,9,2,5,10,3,4,8	2019-11-22 08:20:00	55	小,大,大,大,小,小,大,小,小,大	单,单,双,单,双,单,双,单,双,双
191122012	4,2,1,5,8,10,9,3,6,7	2019-11-22 08:25:00	55	小,小,小,小,大,大,大,小,大,大	双,双,单,单,双,双,单,单,双,单
191122013	9,7,10,3,4,5,6,2,1,8	2019-11-22 08:30:00	55	大,大,大,小,小,小,大,小,小,大	单,单,双,单,双,单,双,双,单,双
191122014	6,3,9,10,1,2,7,5,4,8	2019-11-22 08:35:00	55	大,小,大,大,小,小,大,小,小,大	双,单,单,双,单,双,单,单,双,双
191122015	8,1,2,7,4,10,9,5,3,6	2019-11-22 08:40:00	55	大,小,小,大,小,大,大,小,小,大	双,单,双,单,双,双,单,单,单,双
191122016	6,1,4,8,2,9,7,10,5,3	2019-11-22 08:45:00	55	大,小,小,大,小,大,大,大,小,小	双,单,双,双,双,单,单,双,单,单
191122017	10,2,7,3,6,9,5,8,4,1	2019-11-22 08:50:00	55	大,小,大,小,大,大,小,大,小,小	双,双,单,单,双,单,单,双,双,单
191122018	10,5,2,6,3,7,9,8,1,4	2019-11-22 08:55:00	55	大,小,小,大,小,大,大,大,小,小	双,单,双,双,单,单,单,双,单,双
191122019	4,5,8,1,10,9,3,6,2,7	2019-11-22 09:00:00	55	小,小,大,小,大,大,小,大,小,大	双,单,双,单,双,单,单,双,双,单
191122020	10,4,1,2,6,9,7,5,3,8	2019-11-22 09:05:00	55	大,小,小,小,大,大,大,小,小,大	双,双,单,双,双,单,单,单,单,双
191122021	2,8,9,4,5,3,6,7,1,10	2019-11-22 09:10:00	55	小,大,大,小,小,小,大,大,小,大	双,双,单,双,单,单,双,单,单,双
191122022	10,6,5,7,1,2,4,8,9,3	2019-11-22 09:15:00	55	大,大,小,大,小,小,小,大,大,小	双,双,单,单,单,双,双,双,单,单
191122023	10,4,7,5,9,3,2,6,1,8	2019-11-22 09:20:00	55	大,小,大,小,大,小,小,大,小,大	双,双,单,单,单,单,双,双,单,双
191122024	3,1,2,8,5,10,6,7,9,4	2019-11-22 09:25:00	55	小,小,小,大,小,大,大,大,大,小	单,单,双,双,单,双,双,单,单,双
191122025	10,2,4,1,7,5,8,3,9,6	2019-11-22 09:30:00	55	大,小,小,小,大,小,大,小,大,大	双,双,双,单,单,单,双,单,单,双
191122026	9,8,4,10,7,6,1,5,3,2	2019-11-22 09:35:00	55	大,大,小,大,大,大,小,小,小,小	单,双,双,双,单,双,单,单,单,双
191122027	1,3,10,9,4,6,7,5,8,2	2019-11-22 09:40:00	55	小,小,大,大,小,大,大,小,大,小	单,单,双,单,双,双,单,单,双,双
191122029	2,6,9,7,10,5,3,4,8,1	2019-11-22 09:50:00	55	小,大,大,大,大,小,小,小,大,小	双,双,单,单,双,单,单,双,双,单
191122030	8,2,3,4,7,9,6,10,1,5	2019-11-22 09:55:00	55	大,小,小,小,大,大,大,大,小,小	双,双,单,双,单,单,双,双,单,单
191122031	10,2,6,4,1,8,7,9,5,3	2019-11-22 10:00:00	55	大,小,大,小,小,大,大,大,小,小	双,双,双,双,单,双,单,单,单,单
191122032	7,5,1,8,10,2,4,9,3,6	2019-11-22 10:05:00	55	大,小,小,大,大,小,小,大,小,大	单,单,单,双,双,双,双,单,单,双
191122033	7,3,8,6,9,5,10,2,4,1	2019-11-22 10:10:00	55	大,小,大,大,大,小,大,小,小,小	单,单,双,双,单,单,双,双,双,单
191122034	1,10,6,4,7,3,5,8,9,2	2019-11-22 10:15:00	55	小,大,大,小,大,小,小,大,大,小	单,双,双,双,单,单,单,双,单,双
191122035	6,3,9,2,1,8,10,4,5,7	2019-11-22 10:20:00	55	大,小,大,小,小,大,大,小,小,大	双,单,单,双,单,双,双,双,单,单
191122036	7,4,2,8,5,1,9,3,6,10	2019-11-22 10:25:00	55	大,小,小,大,小,小,大,小,大,大	单,双,双,双,单,单,单,单,双,双
191122037	3,9,4,8,5,6,1,2,10,7	2019-11-22 10:30:00	55	小,大,小,大,小,大,小,小,大,大	单,单,双,双,单,双,单,双,双,单
191122038	9,6,4,1,3,2,8,10,5,7	2019-11-22 10:35:00	55	大,大,小,小,小,小,大,大,小,大	单,双,双,单,单,双,双,双,单,单
191122039	1,9,2,8,10,6,3,4,7,5	2019-11-22 10:40:00	55	小,大,小,大,大,大,小,小,大,小	单,单,双,双,双,双,单,双,单,单
191122040	6,5,1,9,4,8,2,7,3,10	2019-11-22 10:45:00	55	大,小,小,大,小,大,小,大,小,大	双,单,单,单,双,双,双,单,单,双
191122041	7,10,1,2,3,4,8,9,6,5	2019-11-22 10:50:00	55	大,大,小,小,小,小,大,大,大,小	单,双,单,双,单,双,双,单,双,单
191122042	2,7,6,4,10,1,3,9,8,5	2019-11-22 10:55:00	55	小,大,大,小,大,小,小,大,大,小	双,单,双,双,双,单,单,单,双,单
191122043	3,8,2,1,6,5,9,7,4,10	2019-11-22 11:00:00	55	小,大,小,小,大,小,大,大,小,大	单,双,双,单,双,单,单,单,双,双
191122044	10,4,3,8,2,9,5,1,6,7	2019-11-22 11:05:00	55	大,小,小,大,小,大,小,小,大,大	双,双,单,双,双,单,单,单,双,单
191122045	2,9,8,3,1,6,4,5,10,7	2019-11-22 11:10:00	55	小,大,大,小,小,大,小,小,大,大	双,单,双,单,单,双,双,单,双,单
191122046	4,9,7,2,5,1,6,3,10,8	2019-11-22 11:15:00	55	小,大,大,小,小,小,大,小,大,大	双,单,单,双,单,单,双,单,双,双
191122047	7,2,9,10,5,3,6,8,4,1	2019-11-22 11:20:00	55	大,小,大,大,小,小,大,大,小,小	单,双,单,双,单,单,双,双,双,单
191122048	1,4,8,3,7,9,2,5,10,6	2019-11-22 11:25:00	55	小,小,大,小,大,大,小,小,大,大	单,双,双,单,单,单,双,单,双,双
191122049	1,8,5,4,3,7,9,10,6,2	2019-11-22 11:30:00	55	小,大,小,小,小,大,大,大,大,小	单,双,单,双,单,单,单,双,双,双
191122050	10,3,4,7,8,1,9,6,5,2	2019-11-22 11:35:00	55	大,小,小,大,大,小,大,大,小,小	双,单,双,单,双,单,单,双,单,双
191122051	5,8,1,10,3,2,6,4,7,9	2019-11-22 11:40:00	55	小,大,小,大,小,小,大,小,大,大	单,双,单,双,单,双,双,双,单,单
191122052	4,3,10,2,5,9,6,1,8,7	2019-11-22 11:45:00	55	小,小,大,小,小,大,大,小,大,大	双,单,双,双,单,单,双,单,双,单
191122053	6,2,5,1,8,4,9,10,7,3	2019-11-22 11:50:00	55	大,小,小,小,大,小,大,大,大,小	双,双,单,单,双,双,单,双,单,单
191122054	2,7,1,4,5,8,6,9,10,3	2019-11-22 11:55:00	55	小,大,小,小,小,大,大,大,大,小	双,单,单,双,单,双,双,单,双,单
191122055	2,7,8,3,9,5,4,10,1,6	2019-11-22 12:00:00	55	小,大,大,小,大,小,小,大,小,大	双,单,双,单,单,单,双,双,单,双
191122056	4,2,10,9,6,5,1,3,8,7	2019-11-22 12:05:00	55	小,小,大,大,大,小,小,小,大,大	双,双,双,单,双,单,单,单,双,单
191122057	8,2,1,10,4,9,5,7,6,3	2019-11-22 12:10:00	55	大,小,小,大,小,大,小,大,大,小	双,双,单,双,双,单,单,单,双,单
191122058	8,3,7,10,1,6,4,2,5,9	2019-11-22 12:15:00	55	大,小,大,大,小,大,小,小,小,大	双,单,单,双,单,双,双,双,单,单
191122059	8,5,10,1,2,4,9,6,7,3	2019-11-22 12:20:00	55	大,小,大,小,小,小,大,大,大,小	双,单,双,单,双,双,单,双,单,单
191122060	9,3,6,2,4,10,8,7,5,1	2019-11-22 12:25:00	55	大,小,大,小,小,大,大,大,小,小	单,单,双,双,双,双,双,单,单,单
191122061	7,5,9,1,8,4,2,6,10,3	2019-11-22 12:30:00	55	大,小,大,小,大,小,小,大,大,小	单,单,单,单,双,双,双,双,双,单
191122062	10,9,8,6,4,3,2,1,5,7	2019-11-22 12:35:00	55	大,大,大,大,小,小,小,小,小,大	双,单,双,双,双,单,双,单,单,单
191122063	10,5,6,1,8,3,4,9,7,2	2019-11-22 12:40:00	55	大,小,大,小,大,小,小,大,大,小	双,单,双,单,双,单,双,单,单,双
191122064	2,9,4,3,10,8,7,1,5,6	2019-11-22 12:45:00	55	小,大,小,小,大,大,大,小,小,大	双,单,双,单,双,双,单,单,单,双
191122065	10,5,3,4,1,9,6,7,8,2	2019-11-22 12:50:00	55	大,小,小,小,小,大,大,大,大,小	双,单,单,双,单,单,双,单,双,双
191122066	7,2,9,6,5,3,4,1,10,8	2019-11-22 12:55:00	55	大,小,大,大,小,小,小,小,大,大	单,双,单,双,单,单,双,单,双,双
191122067	8,3,6,5,7,4,9,2,10,1	2019-11-22 13:00:00	55	大,小,大,小,大,小,大,小,大,小	双,单,双,单,单,双,单,双,双,单
191122068	3,6,2,4,9,8,10,1,5,7	2019-11-22 13:05:00	55	小,大,小,小,大,大,大,小,小,大	单,双,双,双,单,双,双,单,单,单
191122069	1,4,5,8,7,6,2,9,3,10	2019-11-22 13:10:00	55	小,小,小,大,大,大,小,大,小,大	单,双,单,双,单,双,双,单,单,双
191122070	6,1,9,5,10,8,3,4,2,7	2019-11-22 13:15:00	55	大,小,大,小,大,大,小,小,小,大	双,单,单,单,双,双,单,双,双,单
191122071	8,1,2,6,4,10,7,5,9,3	2019-11-22 13:20:00	55	大,小,小,大,小,大,大,小,大,小	双,单,双,双,双,双,单,单,单,单
191122072	1,5,10,7,9,6,8,4,2,3	2019-11-22 13:25:00	55	小,小,大,大,大,大,大,小,小,小	单,单,双,单,单,双,双,双,双,单
191122073	6,1,2,7,4,8,9,3,5,10	2019-11-22 13:30:00	55	大,小,小,大,小,大,大,小,小,大	双,单,双,单,双,双,单,单,单,双
191122074	8,5,6,7,2,1,4,9,10,3	2019-11-22 13:35:00	55	大,小,大,大,小,小,小,大,大,小	双,单,双,单,双,单,双,单,双,单
191122075	5,7,6,8,1,10,3,4,9,2	2019-11-22 13:40:00	55	小,大,大,大,小,大,小,小,大,小	单,单,双,双,单,双,单,双,单,双
191122076	7,2,1,10,4,3,6,9,8,5	2019-11-22 13:45:00	55	大,小,小,大,小,小,大,大,大,小	单,双,单,双,双,单,双,单,双,单
191122077	8,2,10,4,5,6,9,3,7,1	2019-11-22 13:50:00	55	大,小,大,小,小,大,大,小,大,小	双,双,双,双,单,双,单,单,单,单
191122078	8,9,3,4,7,10,6,2,1,5	2019-11-22 13:55:00	55	大,大,小,小,大,大,大,小,小,小	双,单,单,双,单,双,双,双,单,单
191122079	5,10,4,3,8,6,9,2,1,7	2019-11-22 14:00:00	55	小,大,小,小,大,大,大,小,小,大	单,双,双,单,双,双,单,双,单,单
191122080	7,1,10,2,9,6,4,5,3,8	2019-11-22 14:05:00	55	大,小,大,小,大,大,小,小,小,大	单,单,双,双,单,双,双,单,单,双
191122081	10,2,6,5,1,8,7,3,4,9	2019-11-22 14:10:00	55	大,小,大,小,小,大,大,小,小,大	双,双,双,单,单,双,单,单,双,单
191122082	5,4,3,10,2,7,1,8,6,9	2019-11-22 14:15:00	55	小,小,小,大,小,大,小,大,大,大	单,双,单,双,双,单,单,双,双,单
191122083	5,10,2,1,7,3,4,9,8,6	2019-11-22 14:20:00	55	小,大,小,小,大,小,小,大,大,大	单,双,双,单,单,单,双,单,双,双
191122084	10,9,3,1,6,4,5,2,7,8	2019-11-22 14:25:00	55	大,大,小,小,大,小,小,小,大,大	双,单,单,单,双,双,单,双,单,双
191122085	2,7,9,3,6,1,5,8,10,4	2019-11-22 14:30:00	55	小,大,大,小,大,小,小,大,大,小	双,单,单,单,双,单,单,双,双,双
191122086	3,8,9,6,1,10,5,2,7,4	2019-11-22 14:35:00	55	小,大,大,大,小,大,小,小,大,小	单,双,单,双,单,双,单,双,单,双
191122087	10,4,7,3,8,6,2,5,9,1	2019-11-22 14:40:00	55	大,小,大,小,大,大,小,小,大,小	双,双,单,单,双,双,双,单,单,单
191122088	2,10,8,4,6,9,1,3,5,7	2019-11-22 14:45:00	55	小,大,大,小,大,大,小,小,小,大	双,双,双,双,双,单,单,单,单,单
191122089	8,3,2,6,1,5,7,4,10,9	2019-11-22 14:50:00	55	大,小,小,大,小,小,大,小,大,大	双,单,双,双,单,单,单,双,双,单
191122090	6,9,7,5,1,4,10,2,3,8	2019-11-22 14:55:00	55	大,大,大,小,小,小,大,小,小,大	双,单,单,单,单,双,双,双,单,双
191122091	5,6,10,4,7,2,9,3,8,1	2019-11-22 15:00:00	55	小,大,大,小,大,小,大,小,大,小	单,双,双,双,单,双,单,单,双,单
191122092	3,4,2,8,6,5,1,9,7,10	2019-11-22 15:05:00	55	小,小,小,大,大,小,小,大,大,大	单,双,双,双,双,单,单,单,单,双
191122093	5,6,3,2,9,4,1,7,8,10	2019-11-22 15:10:00	55	小,大,小,小,大,小,小,大,大,大	单,双,单,双,单,双,单,单,双,双
191122094	10,9,4,8,6,5,7,2,1,3	2019-11-22 15:15:00	55	大,大,小,大,大,小,大,小,小,小	双,单,双,双,双,单,单,双,单,单
191122095	3,9,6,10,7,2,1,4,5,8	2019-11-22 15:20:00	55	小,大,大,大,大,小,小,小,小,大	单,单,双,双,单,双,单,双,单,双
191122096	1,5,10,4,9,8,7,3,6,2	2019-11-22 15:25:00	55	小,小,大,小,大,大,大,小,大,小	单,单,双,双,单,双,单,单,双,双
191122097	2,10,6,8,9,7,5,3,1,4	2019-11-22 15:30:00	55	小,大,大,大,大,大,小,小,小,小	双,双,双,双,单,单,单,单,单,双
191122098	9,5,7,3,8,4,10,1,2,6	2019-11-22 15:35:00	55	大,小,大,小,大,小,大,小,小,大	单,单,单,单,双,双,双,单,双,双
191122099	9,10,4,5,6,8,2,3,7,1	2019-11-22 15:40:00	55	大,大,小,小,大,大,小,小,大,小	单,双,双,单,双,双,双,单,单,单
191122100	6,7,1,2,5,9,3,4,10,8	2019-11-22 15:45:00	55	大,大,小,小,小,大,小,小,大,大	双,单,单,双,单,单,单,双,双,双
191122101	6,4,1,2,9,3,10,5,7,8	2019-11-22 15:50:00	55	大,小,小,小,大,小,大,小,大,大	双,双,单,双,单,单,双,单,单,双
191122102	8,3,9,10,6,2,1,4,5,7	2019-11-22 15:55:00	55	大,小,大,大,大,小,小,小,小,大	双,单,单,双,双,双,单,双,单,单
191122103	3,7,6,4,1,8,5,2,9,10	2019-11-22 16:00:00	55	小,大,大,小,小,大,小,小,大,大	单,单,双,双,单,双,单,双,单,双
191122104	5,2,3,9,10,8,4,1,6,7	2019-11-22 16:05:00	55	小,小,小,大,大,大,小,小,大,大	单,双,单,单,双,双,双,单,双,单
191122105	4,2,9,8,10,3,7,1,6,5	2019-11-22 16:10:00	55	小,小,大,大,大,小,大,小,大,小	双,双,单,双,双,单,单,单,双,单
191122106	9,8,7,6,4,3,1,2,10,5	2019-11-22 16:15:00	55	大,大,大,大,小,小,小,小,大,小	单,双,单,双,双,单,单,双,双,单
191122107	3,2,1,4,5,7,10,9,8,6	2019-11-22 16:20:00	55	小,小,小,小,小,大,大,大,大,大	单,双,单,双,单,单,双,单,双,双
191122108	1,8,4,10,2,7,6,5,9,3	2019-11-22 16:25:00	55	小,大,小,大,小,大,大,小,大,小	单,双,双,双,双,单,双,单,单,单
191122109	8,6,9,3,4,5,7,2,10,1	2019-11-22 16:30:00	55	大,大,大,小,小,小,大,小,大,小	双,双,单,单,双,单,单,双,双,单
191122110	9,7,5,6,1,3,2,8,4,10	2019-11-22 16:35:00	55	大,大,小,大,小,小,小,大,小,大	单,单,单,双,单,单,双,双,双,双
191122111	4,3,1,5,2,8,10,6,9,7	2019-11-22 16:40:00	55	小,小,小,小,小,大,大,大,大,大	双,单,单,单,双,双,双,双,单,单
191122112	3,9,7,2,6,1,4,10,8,5	2019-11-22 16:45:00	55	小,大,大,小,大,小,小,大,大,小	单,单,单,双,双,单,双,双,双,单
191122113	7,5,9,3,4,8,10,1,2,6	2019-11-22 16:50:00	55	大,小,大,小,小,大,大,小,小,大	单,单,单,单,双,双,双,单,双,双
191122114	10,6,8,3,2,5,1,7,9,4	2019-11-22 16:55:00	55	大,大,大,小,小,小,小,大,大,小	双,双,双,单,双,单,单,单,单,双
191122115	1,2,5,8,9,3,7,4,6,10	2019-11-22 17:00:00	55	小,小,小,大,大,小,大,小,大,大	单,双,单,双,单,单,单,双,双,双
191122116	6,8,1,5,9,2,10,4,3,7	2019-11-22 17:05:00	55	大,大,小,小,大,小,大,小,小,大	双,双,单,单,单,双,双,双,单,单
191122117	3,5,4,6,10,1,8,9,2,7	2019-11-22 17:10:00	55	小,小,小,大,大,小,大,大,小,大	单,单,双,双,双,单,双,单,双,单
191122118	9,10,2,1,6,5,4,7,8,3	2019-11-22 17:15:00	55	大,大,小,小,大,小,小,大,大,小	单,双,双,单,双,单,双,单,双,单
191122119	6,4,7,10,2,8,5,1,3,9	2019-11-22 17:20:00	55	大,小,大,大,小,大,小,小,小,大	双,双,单,双,双,双,单,单,单,单
191122120	4,5,9,8,2,7,10,1,6,3	2019-11-22 17:25:00	55	小,小,大,大,小,大,大,小,大,小	双,单,单,双,双,单,双,单,双,单
191122121	10,5,9,6,3,2,7,4,8,1	2019-11-22 17:30:00	55	大,小,大,大,小,小,大,小,大,小	双,单,单,双,单,双,单,双,双,单
191122122	4,3,2,8,5,10,9,7,6,1	2019-11-22 17:35:00	55	小,小,小,大,小,大,大,大,大,小	双,单,双,双,单,双,单,单,双,单
191122123	10,2,4,5,9,8,3,1,6,7	2019-11-22 17:40:00	55	大,小,小,小,大,大,小,小,大,大	双,双,双,单,单,双,单,单,双,单
191122124	1,2,6,8,9,3,4,10,5,7	2019-11-22 17:45:00	55	小,小,大,大,大,小,小,大,小,大	单,双,双,双,单,单,双,双,单,单
191122125	1,10,7,9,8,3,6,4,2,5	2019-11-22 17:50:00	55	小,大,大,大,大,小,大,小,小,小	单,双,单,单,双,单,双,双,双,单
191122126	10,4,7,8,9,6,5,2,1,3	2019-11-22 17:55:00	55	大,小,大,大,大,大,小,小,小,小	双,双,单,双,单,双,单,双,单,单
191122127	2,4,3,6,7,10,5,1,8,9	2019-11-22 18:00:00	55	小,小,小,大,大,大,小,小,大,大	双,双,单,双,单,双,单,单,双,单
191122128	10,4,6,2,5,7,1,8,3,9	2019-11-22 18:05:00	55	大,小,大,小,小,大,小,大,小,大	双,双,双,双,单,单,单,双,单,单
191122129	6,1,2,7,9,5,8,4,3,10	2019-11-22 18:10:00	55	大,小,小,大,大,小,大,小,小,大	双,单,双,单,单,单,双,双,单,双
191122130	3,1,10,8,4,6,7,5,9,2	2019-11-22 18:15:00	55	小,小,大,大,小,大,大,小,大,小	单,单,双,双,双,双,单,单,单,双
191122131	4,5,1,10,7,8,9,3,2,6	2019-11-22 18:20:00	55	小,小,小,大,大,大,大,小,小,大	双,单,单,双,单,双,单,单,双,双
191122132	7,4,6,9,8,3,5,10,2,1	2019-11-22 18:25:00	55	大,小,大,大,大,小,小,大,小,小	单,双,双,单,双,单,单,双,双,单
191122133	6,4,1,3,9,8,10,7,2,5	2019-11-22 18:30:00	55	大,小,小,小,大,大,大,大,小,小	双,双,单,单,单,双,双,单,双,单
191122134	1,4,9,7,6,2,10,3,8,5	2019-11-22 18:35:00	55	小,小,大,大,大,小,大,小,大,小	单,双,单,单,双,双,双,单,双,单
191122135	6,1,10,3,2,8,4,9,5,7	2019-11-22 18:40:00	55	大,小,大,小,小,大,小,大,小,大	双,单,双,单,双,双,双,单,单,单
191122136	10,9,3,1,5,6,7,8,4,2	2019-11-22 18:45:00	55	大,大,小,小,小,大,大,大,小,小	双,单,单,单,单,双,单,双,双,双
191122137	2,5,4,10,1,8,7,9,6,3	2019-11-22 18:50:00	55	小,小,小,大,小,大,大,大,大,小	双,单,双,双,单,双,单,单,双,单
191122138	8,1,6,5,9,2,3,4,10,7	2019-11-22 18:55:00	55	大,小,大,小,大,小,小,小,大,大	双,单,双,单,单,双,单,双,双,单
191122139	4,7,8,9,5,2,3,10,6,1	2019-11-22 19:00:00	55	小,大,大,大,小,小,小,大,大,小	双,单,双,单,单,双,单,双,双,单
191122140	2,9,8,7,5,6,10,4,1,3	2019-11-22 19:05:00	55	小,大,大,大,小,大,大,小,小,小	双,单,双,单,单,双,双,双,单,单
191122141	2,7,10,8,5,3,1,4,6,9	2019-11-22 19:10:00	55	小,大,大,大,小,小,小,小,大,大	双,单,双,双,单,单,单,双,双,单
191122142	4,10,3,9,7,8,2,5,6,1	2019-11-22 19:15:00	55	小,大,小,大,大,大,小,小,大,小	双,双,单,单,单,双,双,单,双,单
191122143	5,7,2,8,6,10,1,9,3,4	2019-11-22 19:20:00	55	小,大,小,大,大,大,小,大,小,小	单,单,双,双,双,双,单,单,单,双
191122144	4,10,7,2,8,1,6,5,3,9	2019-11-22 19:25:00	55	小,大,大,小,大,小,大,小,小,大	双,双,单,双,双,单,双,单,单,单
191122145	5,1,8,10,6,4,3,2,7,9	2019-11-22 19:30:00	55	小,小,大,大,大,小,小,小,大,大	单,单,双,双,双,双,单,双,单,单
191122146	10,2,5,3,9,6,1,8,4,7	2019-11-22 19:35:00	55	大,小,小,小,大,大,小,大,小,大	双,双,单,单,单,双,单,双,双,单
191122147	8,5,7,2,6,3,9,10,4,1	2019-11-22 19:40:00	55	大,小,大,小,大,小,大,大,小,小	双,单,单,双,双,单,单,双,双,单
191122148	3,5,9,4,2,8,6,1,7,10	2019-11-22 19:45:00	55	小,小,大,小,小,大,大,小,大,大	单,单,单,双,双,双,双,单,单,双
191122149	10,9,2,6,5,8,3,4,1,7	2019-11-22 19:50:00	55	大,大,小,大,小,大,小,小,小,大	双,单,双,双,单,双,单,双,单,单
191122150	2,10,8,6,9,4,5,7,3,1	2019-11-22 19:55:00	55	小,大,大,大,大,小,小,大,小,小	双,双,双,双,单,双,单,单,单,单
191122151	2,1,9,3,6,8,7,10,4,5	2019-11-22 20:00:00	55	小,小,大,小,大,大,大,大,小,小	双,单,单,单,双,双,单,双,双,单
191122152	4,9,7,5,2,8,6,10,3,1	2019-11-22 20:05:00	55	小,大,大,小,小,大,大,大,小,小	双,单,单,单,双,双,双,双,单,单
191122153	9,5,8,6,10,1,3,2,7,4	2019-11-22 20:10:00	55	大,小,大,大,大,小,小,小,大,小	单,单,双,双,双,单,单,双,单,双
191122154	8,5,1,10,3,7,4,2,6,9	2019-11-22 20:15:00	55	大,小,小,大,小,大,小,小,大,大	双,单,单,双,单,单,双,双,双,单
191122155	10,2,6,1,4,7,3,9,5,8	2019-11-22 20:20:00	55	大,小,大,小,小,大,小,大,小,大	双,双,双,单,双,单,单,单,单,双
191122156	8,9,5,2,7,1,10,4,3,6	2019-11-22 20:25:00	55	大,大,小,小,大,小,大,小,小,大	双,单,单,双,单,单,双,双,单,双
191122157	1,3,5,8,6,4,2,9,7,10	2019-11-22 20:30:00	55	小,小,小,大,大,小,小,大,大,大	单,单,单,双,双,双,双,单,单,双
191122158	1,2,5,10,3,6,8,9,7,4	2019-11-22 20:35:00	55	小,小,小,大,小,大,大,大,大,小	单,双,单,双,单,双,双,单,单,双
191122159	9,8,7,10,6,3,2,1,4,5	2019-11-22 20:40:00	55	大,大,大,大,大,小,小,小,小,小	单,双,单,双,双,单,双,单,双,单
191122160	2,10,8,5,7,1,3,9,4,6	2019-11-22 20:45:00	55	小,大,大,小,大,小,小,大,小,大	双,双,双,单,单,单,单,单,双,双
191122161	6,10,9,5,7,3,2,4,1,8	2019-11-22 20:50:00	55	大,大,大,小,大,小,小,小,小,大	双,双,单,单,单,单,双,双,单,双
191122162	4,5,7,3,10,1,8,6,2,9	2019-11-22 20:55:00	55	小,小,大,小,大,小,大,大,小,大	双,单,单,单,双,单,双,双,双,单
191122163	4,9,3,2,1,10,5,7,8,6	2019-11-22 21:00:00	55	小,大,小,小,小,大,小,大,大,大	双,单,单,双,单,双,单,单,双,双
191122164	8,4,5,9,6,1,3,10,7,2	2019-11-22 21:05:00	55	大,小,小,大,大,小,小,大,大,小	双,双,单,单,双,单,单,双,单,双
191122165	1,5,4,7,3,9,6,10,2,8	2019-11-22 21:10:00	55	小,小,小,大,小,大,大,大,小,大	单,单,双,单,单,单,双,双,双,双
191122166	6,10,8,5,3,1,9,2,7,4	2019-11-22 21:15:00	55	大,大,大,小,小,小,大,小,大,小	双,双,双,单,单,单,单,双,单,双
191122167	3,8,10,5,2,1,7,4,9,6	2019-11-22 21:20:00	55	小,大,大,小,小,小,大,小,大,大	单,双,双,单,双,单,单,双,单,双
191122168	10,2,9,4,6,8,1,5,3,7	2019-11-22 21:25:00	55	大,小,大,小,大,大,小,小,小,大	双,双,单,双,双,双,单,单,单,单
191122169	10,9,1,3,5,2,8,4,6,7	2019-11-22 21:30:00	55	大,大,小,小,小,小,大,小,大,大	双,单,单,单,单,双,双,双,双,单
191122170	8,1,5,3,10,4,9,6,2,7	2019-11-22 21:35:00	55	大,小,小,小,大,小,大,大,小,大	双,单,单,单,双,双,单,双,双,单
191122171	1,6,4,7,5,9,8,10,2,3	2019-11-22 21:40:00	55	小,大,小,大,小,大,大,大,小,小	单,双,双,单,单,单,双,双,双,单
191122172	6,10,9,1,3,7,5,8,2,4	2019-11-22 21:45:00	55	大,大,大,小,小,大,小,大,小,小	双,双,单,单,单,单,单,双,双,双
191122173	10,4,5,7,9,8,2,3,1,6	2019-11-22 21:50:00	55	大,小,小,大,大,大,小,小,小,大	双,双,单,单,单,双,双,单,单,双
191122174	2,6,3,9,7,10,4,5,8,1	2019-11-22 21:55:00	55	小,大,小,大,大,大,小,小,大,小	双,双,单,单,单,双,双,单,双,单
191122175	1,7,10,3,6,5,9,8,2,4	2019-11-22 22:00:00	55	小,大,大,小,大,小,大,大,小,小	单,单,双,单,双,单,单,双,双,双
191122176	2,1,7,6,5,3,8,10,9,4	2019-11-22 22:05:00	55	小,小,大,大,小,小,大,大,大,小	双,单,单,双,单,单,双,双,单,双
191122177	4,1,6,2,9,8,5,3,10,7	2019-11-22 22:10:00	55	小,小,大,小,大,大,小,小,大,大	双,单,双,双,单,双,单,单,双,单
191122178	8,4,7,3,9,5,10,1,2,6	2019-11-22 22:15:00	55	大,小,大,小,大,小,大,小,小,大	双,双,单,单,单,单,双,单,双,双
191122179	7,3,4,9,2,8,5,6,10,1	2019-11-22 22:20:00	55	大,小,小,大,小,大,小,大,大,小	单,单,双,单,双,双,单,双,双,单
191122180	5,4,9,6,8,3,10,7,1,2	2019-11-22 22:25:00	55	小,小,大,大,大,小,大,大,小,小	单,双,单,双,双,单,双,单,单,双
